"","Accession","Latitude","Longitude","offset_1","offset_2","offset_3","offset_4","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19","offset_20","offset_21"
"21","IS12584",-3.349999905,38.56000137,0.00812210395184952,0.0183995646155074,0.00499671144629704,0.0171195752383953,0.00815985953859281,0.00983341447080461,0.0106793421130117,0.00199475875911574,0.00201579658020318,0.0268874126971927,0.00889667838108067,0.0103260447927294,0.0117598539838806,0.0250620151144224,0.0246314167933893,0.0132694741477902,0.0106740268007197,0.00242397421504007,0.0162814894338003,0.00467367549202053,0.0191143483541568
"22","IS12590",-1.909999967,40.13000107,0.0158416630862448,0.0298763276811902,0.035091559328811,0.0224846789318395,0.00780667715134747,0.0222094003380213,0.0202941159004259,0.0075471644771546,0.0261714918305554,0.00713184824242404,0.00344790120825016,0.0170932646982572,0.00666860525237691,0.0207647458786795,0.0165133510729183,0.0259051085356491,0.0231310027007721,0.00862981076931495,0.016581365982451,0.0105321132894038,0.0351813598315664
"23","IS12606",12.4906,122.0628,0.00332118207511811,0.0114472631166484,0.00412375311062514,0.0044926969704837,0.00392910389717934,0.012828491378596,0.00412613401168374,0.00369795383772552,0.0117134286692268,0.0220175772849708,0.017517276183424,0.0136384422216086,0.00616448214984857,0.0175938180837348,0.0210818608701922,0.00293888572859032,0.0194933398509406,0.0174528889195166,0.0211853627652901,0.00406334890643474,0.0176405329603393
"24","IS12734",43.86000061,126.5699997,0.00374046346511884,0.00500594322062726,0.0178133470760284,0.0070167983690784,0.0178479342307199,0.00236111614145838,0.0184337275560706,0.00360159488711594,0.0183009419916097,0.0069070575804884,0.0199580354263116,0.00949414118609726,0.00225435100524658,0.00220180864404177,0.00497759952770177,0.00264767532370859,0.00266863927047171,0.00133164024046273,0.00269335673921899,0.0177066062150897,0.00870243956775613
"25","IS12740",39.92889,116.38833,0.0115813412956478,0.00151282660920721,0.00126308906113686,0.00332475932216577,0.00268804551313884,0.00240581525246017,0.0192071858021927,0.022582789155776,0.00356436293001415,0.00198336296852199,0.00244781267711718,0.00148478120397219,0.00628575435206248,0.01142712228829,0.00172239911917522,0.0199719100071283,0.0163914100493713,0.0110953828173986,0.00448415728925762,0.0171987700992487,0.0250543495985937
"26","IS12779",36.2333,36.1166,0.0636918823120987,0.0464593089154388,0.0469216904205566,0.040891430038129,0.0301836139381331,0.0671837487912681,0.0529787007551626,0.0475671673593043,0.0601279104245794,0.0305345699308464,0.0360126674668677,0.0400054712694677,0.0442379487997482,0.0257391471208144,0.0106662479716226,0.0398930463200584,0.037586360598655,0.0418967296767977,0.0383831261508585,0.0894758881221747,0.0296771633438726
"27","IS12782",38.06667,39.25,0.0275008985300635,0.0168820204940301,0.0201977785270019,0.00644729942146076,0.00611325771696935,0.0202578549997872,0.0130021265232641,0.0075631443742169,0.0121461553397053,0.00517804732726282,0.0216853788477721,0.0134837416417563,0.0121984025596305,0.0213136321060092,0.0100028458995921,0.00780903651072107,0.0128774176659114,0.0265285107036359,0.0162017729424507,0.0174319564069481,0.0195632900937553
"28","IS12789",36.9125,30.689722,0.0157096531938312,0.0313206061911,0.0221143901059881,0.0248148967487854,0.0180522009477223,0.022380602543423,0.0226935083483242,0.0254181722392827,0.0240527176892953,0.0196202559554495,0.0193544997911512,0.0413917384421737,0.00680098387719253,0.0184075387326098,0.0303929936874379,0.0134192926586906,0.00557304289555744,0.0166561352560193,0.0284764475683719,0.0433841562085104,0.0137008245569453
"29","IS12793",37.7202778,30.2908333,0.0157096531938312,0.0313206061911,0.0221143901059881,0.0248148967487854,0.0180522009477223,0.022380602543423,0.0226935083483242,0.0254181722392827,0.0240527176892953,0.0196202559554495,0.0193544997911512,0.0413917384421737,0.00680098387719253,0.0184075387326098,0.0303929936874379,0.0134192926586906,0.00557304289555744,0.0166561352560193,0.0284764475683719,0.0433841562085104,0.0137008245569453
"30","IS12796",37.8444,27.9644444,0.0273484176831932,0.0362323685413653,0.035861368048382,0.0277293152416447,0.0187702575356725,0.0260736549976351,0.0248627268652119,0.0340379496638985,0.0261350694044562,0.0114273202519767,0.0232408445219684,0.0363866388201994,0.0427222277522105,0.0171061116155764,0.0207110461988613,0.0143823590529284,0.0330204829132945,0.0299762543306021,0.0459634637620341,0.0324113249343821,0.0307301315439247
"31","IS12801",38.4072222,27.1502778,0.0286166038256316,0.0554001568183866,0.0372474454505315,0.0295766331879873,0.0237964106724592,0.0413967013819514,0.0259639191506078,0.0479756855977617,0.0410786380676351,0.0603123829875801,0.020035696377975,0.0313243706847494,0.00834304428205196,0.0128919261381782,0.014030809195592,0.027828728578632,0.0555638758607069,0.0255522572503214,0.0420471504223933,0.0737595010874103,0.0280106671951946
"32","IS12805",41.676944,26.555833,0.0125179997659376,0.0123855738907226,0.0152320479375733,0.0123687346626749,0.0131063813412232,0.00996862737047587,0.00973264667810299,0.0137837059076465,0.0108034518703592,0.0128312589470445,0.0111471004573205,0.0048409585026147,0.0152871918808601,0.0124541687116204,0.0101086219794037,0.00881204707659917,0.0089113883041255,0.010069615802307,0.0181310469177455,0.014191209392967,0.0095599358658185
"33","IS12808",39.79,26.3325,0.00574499349872731,0.0183608815328284,0.0267671365633306,0.013579186841982,0.00138922935912287,0.00649992711290306,0.00138105554414255,0.0299899031440517,0.00997041743210579,0.00509850891121926,0.00266746814633129,0.00620587931270604,0.00389242999419572,0.0043954318526362,0.0157266374056971,0.0104470493309993,0.00459713457078468,0.0154251150594231,0.0267999918158507,0.0733586495882484,0.00297702322062571
"34","IS12810",40.04000092,27.05999947,0.00574499349872731,0.0183608815328284,0.0267671365633306,0.013579186841982,0.00138922935912287,0.00649992711290306,0.00138105554414255,0.0299899031440517,0.00997041743210579,0.00509850891121926,0.00266746814633129,0.00620587931270604,0.00389242999419572,0.0043954318526362,0.0157266374056971,0.0104470493309993,0.00459713457078468,0.0154251150594231,0.0267999918158507,0.0733586495882484,0.00297702322062571
"35","IS12811",40.36000061,27.97999954,0.00574499349872731,0.0183608815328284,0.0267671365633306,0.013579186841982,0.00138922935912287,0.00649992711290306,0.00138105554414255,0.0299899031440517,0.00997041743210579,0.00509850891121926,0.00266746814633129,0.00620587931270604,0.00389242999419572,0.0043954318526362,0.0157266374056971,0.0104470493309993,0.00459713457078468,0.0154251150594231,0.0267999918158507,0.0733586495882484,0.00297702322062571
