"","Accession","Latitude","Longitude","offset_1","offset_2","offset_3","offset_4","offset_5","offset_6","offset_7","offset_8","offset_9","offset_10","offset_11","offset_12","offset_13","offset_14","offset_15","offset_16","offset_17","offset_18","offset_19","offset_20","offset_21"
"11","HOR10610",36.44,43.26,0.071121399787629,0.0104869928441623,0.00505737926417516,0.0125760989661897,0.0235227349546274,0.01509407021926,0.0166975021511971,0.0331826729700711,0.0200725108271719,0.0161127765434471,0.0192049360212404,0.0132194124643437,0.0144510336607218,0.0212208636318033,0.0119404243577422,0.0254105348655978,0.03098012701216,0.01258186505639,0.00836604321074958,0.0158335055202715,0.0132305799297311
"12","HOR9607",42.3,43.35,0.0424065280490509,0.0100166657896872,0.00896601237582907,0.00909530435541761,0.0147793123813371,0.0122010230274806,0.0101906400658008,0.00921613339331429,0.0151756353593637,0.00902479276418052,0.0140252087343644,0.014012951003142,0.017246660759829,0.0141256543632209,0.0082665516752437,0.00461743205610414,0.0177218349781072,0.0121469441580655,0.0105196977513245,0.0148863248380234,0.00969422356974254
"13","HOR10761",5.63,38.23,0.027757112154276,0.0192611270696222,0.0238003274515254,0.0111656478372488,0.0270129744876384,0.0090946409709593,0.00684682633761398,0.0163637548846143,0.0320118998414158,0.016737398926218,0.0104475126783334,0.0191314653293022,0.0285495185584584,0.0168875139153992,0.0235102743083982,0.00501107803308574,0.00816103526773548,0.0178164824468116,0.0197629112627152,0.0105611957755907,0.0188252214950403
"14","HOR937",39.07,21.82,0.0311223129632578,0.00411622353204746,0.0125156432134029,0.022852662976733,0.00771601807955358,0.00442169548769327,0.0105273058745001,0.0111663674073834,0.0040459973481686,0.00400138540797753,0.0105629035790702,0.0197526378823466,0.0176936097646973,0.00513453555580913,0.00892519347342794,0.00863485705599079,0.0149078433291248,0.0109042740913096,0.0122177995558173,0.0218867919129318,0.0109376768216569
"15","HOR2785",35.6,51.87,0.0622802892656405,0.0103431241870325,0.00987275464249713,0.0128374158376145,0.00788657822752127,0.00746179693149421,0.0117074762458011,0.00764050678563847,0.00510073057976563,0.00721467421355312,0.0048864248313885,0.0036628810502179,0.0149138443111497,0.0121971485232756,0.0107032042750167,0.00433190347060505,0.00710997087164596,0.0101715902710334,0.00793829774328258,0.00759632658327039,0.00341277166360424
"16","HOR2792",30.52,50.85,0.055425222868357,0.00819916678962961,0.0167058075849847,0.0188158593388732,0.0191797897958562,0.0312776015232303,0.0301022724228421,0.0250562777330321,0.0501709808324173,0.0265880378851217,0.0168024530517567,0.0240378567734439,0.0195757477358262,0.0105355570386158,0.0156059045524895,0.0225977315865952,0.0208888726543503,0.0245564456651563,0.0370344861694371,0.0320141934542572,0.0267794402346161
"17","HOR2808",33.57,50.85,0.0674020929540127,0.0144069981839532,0.0069261279248366,0.0135325893818548,0.00710294344176672,0.0191621133699672,0.0259713723114778,0.0103483508912273,0.0134201364605747,0.0170433632619844,0.013941550227992,0.0108625883212977,0.0122938964807524,0.0113426693960245,0.0106614667646142,0.00964730316997927,0.0104667761537069,0.0112539360991732,0.008905335088134,0.0117905329667564,0.00575425786049118
"18","HOR2867",37.63,58.98,0.0722175309113891,0.0275265144762833,0.0106042672098871,0.0152725757869892,0.00952968751769092,0.0102946044923633,0.0114613315928047,0.0166794728288076,0.00413685433259782,0.0146629057496655,0.0111881467311631,0.00694924317303022,0.00914666020151475,0.00771204068972932,0.00826018641862866,0.00629250238627735,0.0141478317197096,0.00492671228813504,0.0210947943586506,0.017845374145082,0.00481920052391889
"19","HOR9827",32.77,13.98,0.0299526519289241,0.0052105333887457,0.00834370252513058,0.00724941871910475,0.00530354743126824,0.00734037754424884,0.0239444504745131,0.0181574560769257,0.00322783559027003,0.0290459027108673,0.00892965407848921,0.0173527487113269,0.030233038163628,0.0241378565751402,0.0244407547093432,0.014540104179531,0.0345632684862219,0.0239747648588685,0.00379217961452707,0.00520270557297967,0.0320629258221104
"20","HOR8455",30.5,47.82,0.0657804505048374,0.0464271208299909,0.033490634279109,0.0484877642546086,0.0370815658625373,0.0412849110134379,0.0578929476840667,0.0252041786489886,0.0385538282089564,0.0328566230162212,0.0310606892947823,0.0309424225982754,0.0408551181861339,0.0377434401695203,0.0502447422265955,0.0383902024332839,0.0434789296001405,0.0309296160652644,0.0333189842236672,0.0542165314112017,0.0356210671332307
"21","HOR10609",36.17,43.26,0.071121399787629,0.0104869928441623,0.00505737926417516,0.0125760989661897,0.0235227349546274,0.01509407021926,0.0166975021511971,0.0331826729700711,0.0200725108271719,0.0161127765434471,0.0192049360212404,0.0132194124643437,0.0144510336607218,0.0212208636318033,0.0119404243577422,0.0254105348655978,0.03098012701216,0.01258186505639,0.00836604321074958,0.0158335055202715,0.0132305799297311
"22","HOR10782",41.9,13.88,0.0334905453011239,0.0130785548939793,0.0106943377682159,0.0130894660122497,0.0171711408512241,0.0193577084024483,0.0114418132723852,0.00537691578929669,0.0141082817137235,0.0242085396578151,0.0144383922738323,0.00590264464967495,0.0186100861115651,0.0125352930860045,0.0123922340302966,0.00762383998355699,0.0106407158033568,0.00513420464006185,0.00716782107233331,0.00422253270308153,0.0140833706480224
"23","HOR1758",35,71.15,0.0629633887600027,0.00691615981682945,0.00725668420172647,0.0051597355946006,0.0148789367903898,0.0150142815433721,0.00668956519324289,0.00636049240682205,0.0121843934475559,0.0102482612639757,0.00600558329246397,0.00462062604075316,0.00602825028371305,0.00772272233621401,0.0052218857500656,0.00540365350146168,0.00501667792016971,0.00753361771822576,0.00527359666269711,0.00883288958281674,0.0145510869602481
"24","HOR4150",36.7,3.22,0.0277242475823723,0.0202707958587169,0.033213619854169,0.0271774453664677,0.0343001535930213,0.0119373179614532,0.0157470504670078,0.0234630537957263,0.0089686784524472,0.0123710489624176,0.0104778561775516,0.0285880638398438,0.0242389807377294,0.0206133782927575,0.0206425477382763,0.0341272120095056,0.0138192664117981,0.0184604719447528,0.0276473842058891,0.0160317772697263,0.0284356747418708
