,Accession,Latitude,Longitude,CLM_grid,avg_soil_file,scenario,maturity_days_5,maturity_days_6,maturity_days_7,maturity_days_8,maturity_days_9,maturity_days_10,maturity_days_11,maturity_days_12,maturity_days_13,maturity_days_14,maturity_days_15,maturity_days_16,maturity_days_17,maturity_days_18,maturity_days_19,veg_days_5,veg_days_6,veg_days_7,veg_days_8,veg_days_9,veg_days_10,veg_days_11,veg_days_12,veg_days_13,veg_days_14,veg_days_15,veg_days_16,veg_days_17,veg_days_18,veg_days_19,repro_days_5,repro_days_6,repro_days_7,repro_days_8,repro_days_9,repro_days_10,repro_days_11,repro_days_12,repro_days_13,repro_days_14,repro_days_15,repro_days_16,repro_days_17,repro_days_18,repro_days_19,water_cum_adj_5,water_cum_adj_6,water_cum_adj_7,water_cum_adj_8,water_cum_adj_9,water_cum_adj_10,water_cum_adj_11,water_cum_adj_12,water_cum_adj_13,water_cum_adj_14,water_cum_adj_15,water_cum_adj_16,water_cum_adj_17,water_cum_adj_18,water_cum_adj_19,water_veg_adj_5,water_veg_adj_6,water_veg_adj_7,water_veg_adj_8,water_veg_adj_9,water_veg_adj_10,water_veg_adj_11,water_veg_adj_12,water_veg_adj_13,water_veg_adj_14,water_veg_adj_15,water_veg_adj_16,water_veg_adj_17,water_veg_adj_18,water_veg_adj_19,water_repro_adj_5,water_repro_adj_6,water_repro_adj_7,water_repro_adj_8,water_repro_adj_9,water_repro_adj_10,water_repro_adj_11,water_repro_adj_12,water_repro_adj_13,water_repro_adj_14,water_repro_adj_15,water_repro_adj_16,water_repro_adj_17,water_repro_adj_18,water_repro_adj_19,tmpavg_cum_adj_5,tmpavg_cum_adj_6,tmpavg_cum_adj_7,tmpavg_cum_adj_8,tmpavg_cum_adj_9,tmpavg_cum_adj_10,tmpavg_cum_adj_11,tmpavg_cum_adj_12,tmpavg_cum_adj_13,tmpavg_cum_adj_14,tmpavg_cum_adj_15,tmpavg_cum_adj_16,tmpavg_cum_adj_17,tmpavg_cum_adj_18,tmpavg_cum_adj_19,tmpavg_veg_adj_5,tmpavg_veg_adj_6,tmpavg_veg_adj_7,tmpavg_veg_adj_8,tmpavg_veg_adj_9,tmpavg_veg_adj_10,tmpavg_veg_adj_11,tmpavg_veg_adj_12,tmpavg_veg_adj_13,tmpavg_veg_adj_14,tmpavg_veg_adj_15,tmpavg_veg_adj_16,tmpavg_veg_adj_17,tmpavg_veg_adj_18,tmpavg_veg_adj_19,tmpavg_repro_adj_5,tmpavg_repro_adj_6,tmpavg_repro_adj_7,tmpavg_repro_adj_8,tmpavg_repro_adj_9,tmpavg_repro_adj_10,tmpavg_repro_adj_11,tmpavg_repro_adj_12,tmpavg_repro_adj_13,tmpavg_repro_adj_14,tmpavg_repro_adj_15,tmpavg_repro_adj_16,tmpavg_repro_adj_17,tmpavg_repro_adj_18,tmpavg_repro_adj_19,cold_cum_adj_5,cold_cum_adj_6,cold_cum_adj_7,cold_cum_adj_8,cold_cum_adj_9,cold_cum_adj_10,cold_cum_adj_11,cold_cum_adj_12,cold_cum_adj_13,cold_cum_adj_14,cold_cum_adj_15,cold_cum_adj_16,cold_cum_adj_17,cold_cum_adj_18,cold_cum_adj_19,cold_veg_adj_5,cold_veg_adj_6,cold_veg_adj_7,cold_veg_adj_8,cold_veg_adj_9,cold_veg_adj_10,cold_veg_adj_11,cold_veg_adj_12,cold_veg_adj_13,cold_veg_adj_14,cold_veg_adj_15,cold_veg_adj_16,cold_veg_adj_17,cold_veg_adj_18,cold_veg_adj_19,cold_repro_adj_5,cold_repro_adj_6,cold_repro_adj_7,cold_repro_adj_8,cold_repro_adj_9,cold_repro_adj_10,cold_repro_adj_11,cold_repro_adj_12,cold_repro_adj_13,cold_repro_adj_14,cold_repro_adj_15,cold_repro_adj_16,cold_repro_adj_17,cold_repro_adj_18,cold_repro_adj_19,solar_cum_adj_5,solar_cum_adj_6,solar_cum_adj_7,solar_cum_adj_8,solar_cum_adj_9,solar_cum_adj_10,solar_cum_adj_11,solar_cum_adj_12,solar_cum_adj_13,solar_cum_adj_14,solar_cum_adj_15,solar_cum_adj_16,solar_cum_adj_17,solar_cum_adj_18,solar_cum_adj_19,solar_veg_adj_5,solar_veg_adj_6,solar_veg_adj_7,solar_veg_adj_8,solar_veg_adj_9,solar_veg_adj_10,solar_veg_adj_11,solar_veg_adj_12,solar_veg_adj_13,solar_veg_adj_14,solar_veg_adj_15,solar_veg_adj_16,solar_veg_adj_17,solar_veg_adj_18,solar_veg_adj_19,solar_repro_adj_5,solar_repro_adj_6,solar_repro_adj_7,solar_repro_adj_8,solar_repro_adj_9,solar_repro_adj_10,solar_repro_adj_11,solar_repro_adj_12,solar_repro_adj_13,solar_repro_adj_14,solar_repro_adj_15,solar_repro_adj_16,solar_repro_adj_17,solar_repro_adj_18,solar_repro_adj_19
554,BCC761,28.36,83.74,27.5Nx82.5E,Wheat_v10_sg_avg_190888.soil,nw_targets_03,116,132,244,248,165,143,200,170,174,153,152,162,153,145,154,103,108,177,189,156,119,89,91,82,89,86,85,83,87,85,5,15,58,50,1,15,102,68,83,55,57,67,60,49,60,2540.204695,3635.428311,9800.243895,10102.83052,4392.778947,3631.731405,6126.098935,3441.731323,3314.985366,1778.291967,853.596079,2615.525365,2096.675994,986.734095,1086.472908,2271.035783,2839.578659,5745.119513,6209.431766,4323.812591,2847.653927,522.732451,591.980064,144.016086,128.158949,316.411029,173.266638,58.624255,132.428218,31.248854,269.168912,795.849652,4055.124382,3893.398755,68.966356,784.077478,5603.366484,2849.751259,3170.96928,1650.133018,537.18505,2442.258727,2038.051739,854.305877,1055.224054,1553.92,1416.54,2209.18,2397.25,1714.76,1833.89,2399.54,2375.94,2378.92,2148.14,2047.22,2353.81,2337.51,2184.73,2325.06,1508.64,1332.6,1482.48,1682.51,1709.53,1728.32,1449.93,1645.07,1494.77,1523.39,1494.44,1552.67,1506.51,1612.05,1561.01,45.28,83.94,726.7,714.74,5.23,105.57,949.61,730.87,884.15,624.75,552.78,801.14,831,572.68,764.05,1222.04,1056.47,1512.92,1581.72,1175.18,1398.18,1771.48,1798.74,1796.86,1619.07,1539.32,1766.53,1801.56,1661.99,1819.71,1188.24,1011.56,931.38,1024.84,1174.04,1343.56,1153.14,1321.67,1248.88,1214.21,1199.93,1261.95,1239.46,1281.5,1285.98,33.8,44.91,581.54,556.88,1.14,54.62,618.34,477.07,547.98,404.86,339.39,504.58,562.1,380.49,533.73,1360.682,1516.845,3199.004,3505.053,2212.629,2046.711,2874.992,2522.865,2489.063,2309.858,2237.788,2493.569,2352.193,2317.621,2377.442,1322.63,1382.023,2194.806,2527.786,2196.545,1845.406,1400.274,1527.559,1201.235,1474.191,1367.894,1395.595,1369.667,1547.746,1442.302,38.052,134.822,1004.198,977.267,16.084,201.305,1474.718,995.306,1287.828,835.667,869.894,1097.974,982.526,769.875,935.14
555,BCC1488,51,142.64,50.2Nx142.5E,Wheat_v10_sg_avg_180814.soil,nw_targets_03,116,365,365,365,365,365,365,365,365,365,365,365,365,365,365,0,41,0,23,0,43,162,345,355,345,344,348,329,357,332,0,0,0,0,0,0,0,0,0,0,4,4,24,0,21,0,14563.34502,17230.39028,15404.10162,16330.42812,18936.95559,22544.77162,9886.541136,12207.69403,11333.71799,791.464877,352.30723,11875.05233,12356.07816,790.471054,0,8968.463163,11655.71037,9816.256674,10474.37769,12823.20382,13346.58343,30.405676,161.581151,10.721315,712.559857,343.353426,90.847244,347.528351,522.200387,0,5594.881857,5574.679909,5587.844945,5856.050435,6113.751767,9198.188192,9856.13546,12046.11288,11322.99668,78.90502,8.953804,11784.20509,12008.54981,268.270667,0,300.298,891.9055,360.549,782.861,675.99,-137.777,-1861.0675,-416.198,-562.9465,-1010.6,-331.04,17.8,-519.911,-232.04,0,53.13,694.042,79.15,400.868,314.55,-727.09,-2497.84,-1103.04,-1119.15,-1060.86,-397.94,-341.88,-947.04,-606.81,0,247.168,197.8635,281.399,381.993,361.44,589.313,636.7725,686.842,556.2035,50.26,66.9,359.68,427.129,374.77,0,204.3295,499.563,230.838,662.62,521.295,-588.044,-2743.1775,-1395.104,-1602.9875,-1880.91,-1140.96,-797.01,-1475.7575,-1032.96,0,0.11,373.925,37.12,365.136,231.53,-1045.77,-3231.19,-1972.56,-1975.14,-1923.38,-1194.56,-1115.76,-1839.77,-1366.24,0,204.2195,125.638,193.718,297.484,289.765,457.726,488.0125,577.456,372.1525,42.47,53.6,318.75,364.0125,333.28,0,448.2896,653.5211,452.64895,911.60655,738.72975,1488.6888,3793.03875,4927.2804,4418.12975,4168.446,4070.255,4062.974,4722.95405,4260.328,0,271.384,477.85525,245.447,655.7497,394.403,1054.166,3275.818,4206.477,3912.449,4123.505,4002.225,3846.458,4234.943,4020.756,0,176.9056,175.66585,207.20195,255.85685,344.32675,434.5228,517.22075,720.8034,505.68075,44.941,68.03,216.516,488.01105,239.572
556,BCC1503,37.94,58.38,38.8Nx57.5E,Wheat_v10_sg_avg_119121.soil,nw_targets_03,1,260,261,255,266,301,296,316,308,276,286,273,293,289,283,0,95,93,95,98,131,155,166,180,158,135,129,155,143,180,0,46,48,54,54,57,47,52,46,75,86,121,70,99,72,0,13122.52507,13735.29694,14292.02,14906.38352,18488.82205,19921.22155,21435.47818,22231.37802,22915.10441,20381.76003,23693.00639,21773.66793,23275.11926,24208.34849,0,8619.602397,9030.740677,8994.84701,9604.42042,12920.49942,15330.40564,16389.2209,17753.13491,15543.52611,11846.56063,11663.2154,14806.14024,13411.88782,17024.58448,0,4502.92267,4704.556261,5297.172991,5301.963095,5568.322628,4590.815914,5046.257282,4478.243111,7371.578295,8535.199399,12029.79099,6967.527689,9863.23144,7183.764013,0,2828.65,2944.76,3111.4,3492.15,4530.45,4968.79,5616.52,5824.82,5580.41,5447.92,5987.54,5870.69,6056.11,5950.19,0,1863.66,1908.65,1812.37,2133.79,3412.61,4064.49,4778.7,5036.74,3415.77,2866.36,2069.8,3990.44,3184.31,3938.93,0,964.99,1036.11,1299.03,1358.36,1117.84,904.3,837.82,788.08,2164.64,2581.56,3917.74,1880.25,2871.8,2011.26,0,2300.9,2379.62,2491.37,2806.94,3669.26,4064.02,4717.97,4827.28,4633.01,4583.77,4989.79,4906.74,5086.84,4918.43,0,1546.92,1571.85,1451.02,1745.21,2837.21,3408.56,4098.13,4246.82,2800.68,2393.17,1601.29,3368.29,2650.38,3236.23,0,753.98,807.77,1040.35,1061.73,832.05,655.46,619.84,580.46,1832.33,2190.6,3388.5,1538.45,2436.46,1682.2,0,2546.29,2786.444,3137.399,3268.685,3816.862,4405.916,4647.214,5001.397,5291.698,4966.122,5398.817,5343.663,5620.392,5740.617,0,1705.679,1854.501,1986.306,2141.355,2913.821,3630.126,3958.374,4264.198,3469.747,2931.494,2226.691,3805.73,3161.132,4052.56,0,840.611,931.943,1151.093,1127.33,903.041,775.79,688.84,737.199,1821.951,2034.628,3172.126,1537.933,2459.26,1688.057
557,BCC1494,50.3,57.18,50.2Nx57.5E,Wheat_v10_sg_avg_047828.soil,nw_targets_03,99,365,365,365,284,268,276,365,324,340,267,291,335,316,331,0,205,210,219,132,93,91,91,98,93,98,101,104,94,128,0,0,0,0,2,29,50,60,48,45,46,46,62,52,46,0,5643.689796,9625.444275,14358.77097,6349.449597,7092.285149,9701.383467,10462.76265,7991.131112,8232.047696,7191.75865,8479.027609,10027.45917,7456.908077,6645.578329,0,48.807939,4050.764366,8770.926026,6329.975023,4731.533445,5582.080423,5433.99082,3584.399937,3854.216483,3407.782171,4113.17425,5423.837188,2729.825301,3147.295032,0,5594.881857,5574.679909,5587.844945,19.474574,2360.751704,4119.303044,5028.771831,4406.731175,4377.831213,3783.976479,4365.853359,4603.621984,4727.082776,3498.283297,0,-278.252,-813.0165,-264.251,1519.47,1946.68,2186.35,2797.79,2630.14,2830.14,2807.33,3144.45,3323.86,3064.98,2899.51,0,-525.42,-1010.88,-545.65,1506.41,1608.9,1601.79,1815.02,1698.65,1944.78,1980.08,2214.27,2274.8,1825.46,1854.15,0,247.168,197.8635,281.399,13.06,337.78,584.56,982.77,931.49,885.36,827.25,930.18,1049.06,1239.52,1045.36,0,-737.6205,-1426.562,-912.502,1153.18,1548.79,1740.38,2301.99,2160.07,2340.34,2356.21,2643.22,2773.85,2599.37,2385.12,0,-941.84,-1552.2,-1106.22,1142.95,1307.75,1316.59,1503.46,1388.68,1611.7,1663.72,1876.84,1907.44,1538.43,1492.94,0,204.2195,125.638,193.718,10.23,241.04,423.79,798.53,771.39,728.64,692.49,766.38,866.41,1060.94,892.18,0,1728.2636,2052.75085,2314.78095,1792.822,2100.91,2497.343,2922.227,2989.779,3167.975,3079.184,3364.247,3682.026,3459.833,3351.2,0,1551.358,1877.085,2107.579,1789.617,1742.367,1821.445,1968.759,2075.352,2291.73,2331.161,2479.799,2688.541,2213.358,2343.113,0,176.9056,175.66585,207.20195,3.205,358.543,675.898,953.468,914.427,876.245,748.023,884.448,993.485,1246.475,1008.087
558,HOR1804,35,71.15,35.1Nx70.0E,Wheat_v10_sg_avg_184629.soil,nw_targets_03,1,361,365,365,315,259,255,296,299,257,309,302,294,245,345,0,94,103,208,212,86,85,87,95,92,95,109,88,95,186,0,50,42,8,45,44,45,44,44,47,44,47,48,47,46,0,8953.694751,7925.713756,7181.340236,11677.11224,9016.171555,8155.76914,8385.050881,9151.253118,9440.658706,7800.62289,7849.917481,9126.067089,8354.964061,17521.1307,0,4502.524136,4038.026327,6483.314748,7183.606914,4620.344327,3667.394324,3994.146734,4756.618767,4743.792216,3444.835732,3173.550381,4334.007127,3670.783215,12923.34873,0,4451.170615,3887.687429,698.025488,4493.505324,4395.827228,4488.374816,4390.904147,4394.634351,4696.86649,4355.787158,4676.3671,4792.059962,4684.180846,4597.781967,0,1862.74,1857.57,1415.47,1424.08,2540.51,2724.71,2805.53,3005.31,2982.42,2799.76,3029.62,2894.86,2902.96,3216.97,0,1387.98,1467.26,1306.98,617.62,1701.79,1739.48,1824.19,2052.56,1899.47,1782.24,1890.45,1753.31,1765.8,2120.08,0,474.76,390.31,108.49,806.46,838.72,985.23,981.34,952.75,1082.95,1017.52,1139.17,1141.55,1137.16,1096.89,0,1433.77,1407.84,731.68,623.15,2073.5,2269.72,2347.38,2502.13,2522,2356,2484.06,2409.61,2450.55,2386.32,0,1108.28,1142.68,649.51,21.49,1415.73,1465.31,1534.39,1724.83,1621.42,1492.81,1529.33,1450.38,1491.04,1458.79,0,325.49,265.16,82.17,601.66,657.77,804.41,812.99,777.3,900.58,863.19,954.73,959.23,959.51,927.53,0,2778.59,2738.416,3366.844,4535.309,3332.224,3425.766,3586.125,4020.557,3904.424,4074.187,4287.768,4107.949,4235.207,5529.201,0,1995.18,2087.411,3209.782,3442.204,2225.667,2229.871,2383.624,2783.512,2563.273,2798.762,3003.606,2634.684,2800.139,4244.976,0,783.41,651.005,157.062,1093.105,1106.557,1195.895,1202.501,1237.045,1341.151,1275.425,1284.162,1473.265,1435.068,1284.225
559,HOR1842,36.27,72.38,36.9Nx72.5E,Wheat_v10_sg_avg_183088.soil,nw_targets_03,116,365,365,365,365,365,365,365,278,279,364,273,276,339,365,0,24,48,54,111,118,210,107,98,99,119,100,106,102,105,0,0,0,0,0,0,0,12,32,26,9,15,21,19,14,0,14563.34502,17230.39028,15404.10162,6758.290165,8332.124017,13285.66196,3747.556905,5255.678299,4234.4406,4194.908537,3633.44278,4363.105804,4018.473223,3329.383229,0,8968.463163,11655.71037,9816.256674,902.23973,2218.37225,4087.473768,3019.161095,2954.593755,2678.265157,3664.643279,2586.51398,2781.641958,2658.837438,2639.42778,0,5594.881857,5574.679909,5587.844945,5856.050435,6113.751767,9198.188192,728.39581,2301.084544,1556.175443,530.265258,1046.9288,1581.463846,1359.635785,689.955449,0,359.328,521.1435,746.269,1335.553,1518.9,1175.663,1519.61,1712.67,1606.3,1506.18,1548.48,1620.53,1564.56,1545.75,0,112.16,323.28,464.87,953.56,1157.46,586.35,1424.13,1414.13,1426.54,1452.81,1409.84,1414.01,1406.69,1417.62,0,247.168,197.8635,281.399,381.993,361.44,589.313,95.48,298.54,179.76,53.37,138.64,206.52,157.87,128.13,0,265.6795,318.748,514.108,944.914,1129.305,502.336,1195.86,1339.08,1274.27,1154.81,1248.83,1274.54,1229.69,1219.63,0,61.46,193.11,320.39,647.43,839.54,44.61,1129.38,1137.82,1161.28,1120.61,1149.71,1134.69,1128.05,1128.14,0,204.2195,125.638,193.718,297.484,289.765,457.726,66.48,201.26,112.99,34.2,99.12,139.85,101.64,91.49,0,597.4826,1258.84285,1425.22695,2819.09985,3184.73575,4421.5608,3204.039,3734.95,3451.214,3643.976,3307.568,3793.166,3695.119,3439.221,0,420.577,1083.177,1218.025,2563.243,2840.409,3987.038,2951.014,2958.809,2894.55,3494.499,2949.009,3285.117,3212.695,3177.389,0,176.9056,175.66585,207.20195,255.85685,344.32675,434.5228,253.025,776.141,556.664,149.477,358.559,508.049,482.424,261.832
560,BCC1589,37.93,12.73,38.8Nx12.5E,Wheat_v10_sg_avg_123293.soil,nw_targets_03,88,248,186,238,184,242,201,199,199,181,189,149,142,175,177,81,166,92,159,77,181,125,122,124,103,108,88,73,107,83,0,71,82,68,93,50,67,68,65,68,70,51,59,58,84,546.150812,1074.56691,0,0,0,586.049913,4.153225,0,62.19642,67.180057,391.333306,2002.589364,476.734093,3068.983029,3464.710196,546.150812,1045.196755,0,0,0,0,4.153225,0,0,0,0,737.972239,124.408095,922.548183,22.743002,0,29.370155,0,0,0,586.049913,0,0,62.19642,67.180057,391.333306,1264.617125,352.325998,2146.434846,3441.967194,917.98,2693.04,1848.52,2605.5,1624.97,2656.35,2190.45,2353.07,2334.12,2203.55,2307.07,2118.9,1787.38,2357.37,2490.57,917.98,1937.13,1054.87,1852.1,797.49,1965.41,1436.91,1602.54,1582.02,1457.39,1554.46,1393.82,1087.09,1631.39,1428.55,0,755.91,793.65,753.4,827.48,690.94,753.54,750.53,752.1,746.16,752.61,725.08,700.29,725.98,1062.02,881.68,2583.3,1772.43,2509.65,1543.2,2558.15,2078.42,2253.23,2226.43,2087.98,2188.26,2030.42,1701.7,2258.21,2384.09,881.68,1861.69,1021.91,1778.9,756.42,1884.61,1352.29,1534.16,1507.63,1389.14,1483.65,1337.42,1032.51,1560.11,1382.81,0,721.61,750.52,730.75,786.78,673.54,726.13,719.07,718.8,698.84,704.61,693,669.19,698.1,1001.28,346.242,1238.584,662.469,1430.481,995.437,2041.277,1475.174,1698.293,1840.152,1639.868,1894.36,1273.245,1221.815,1705.156,1752.471,346.242,653.955,313.51,737.911,274.287,1157.271,727.837,799.097,916.138,858.418,967.151,815.522,643.951,910.342,921.894,0,584.629,348.959,692.57,721.15,884.006,747.337,899.196,924.014,781.45,927.209,457.723,577.864,794.814,830.577
561,HOR2800,31.53,48.82,31.3Nx50.0E,Wheat_v10_sg_avg_128428.soil,nw_targets_03,58,330,342,339,340,365,365,350,335,336,344,341,211,344,273,0,112,190,271,260,304,319,222,192,208,217,230,155,211,207,0,45,47,52,67,51,37,117,130,114,108,91,43,121,49,0,5472.841779,5817.744495,6795.861481,8033.928174,9860.548831,10980.81944,11129.78878,12866.85131,14819.16534,13284.78849,16693.1148,3330.298465,16029.26972,16312.5644,0,1786.211349,1726.872137,2421.751433,2387.659167,5790.177113,7887.122449,1233.11183,806.434161,3480.591072,2520.89872,8984.246838,2569.510814,4017.869978,12161.97391,0,3686.63043,4090.872358,4374.110048,5646.269007,4070.371718,3093.696986,9896.676952,12060.41715,11338.57427,10763.88977,7708.867964,760.787651,12011.39974,4150.590491,0,2729.66,2932.25,3012.91,3538.37,4676.71,5388.21,5453.93,5728.29,5610.46,5655.86,5447.62,1828.91,5865.57,3377.26,0,1636.5,1781.54,1703.89,1679.47,3450.56,4466.34,1747.3,1510.55,2012.73,2257.87,2688.19,936.63,2049.87,2276.5,0,1093.16,1150.71,1309.02,1858.9,1226.15,921.87,3706.63,4217.74,3597.73,3397.99,2759.43,892.28,3815.7,1100.76,0,2357.45,2413.34,2279.36,2740.56,3876.53,4490.08,4551.1,4763.4,4676.98,4694.15,4428.41,1304.09,4856.83,2592.64,0,1386.01,1411.99,1149.18,1102.93,2800.58,3688.13,1275.32,1071.13,1528.11,1720.75,2015.2,530.6,1492.08,1650.09,0,971.44,1001.35,1130.18,1637.63,1075.95,801.95,3275.78,3692.27,3148.87,2973.4,2413.21,773.49,3364.75,942.55,0,2516.492,3216.297,4246.656,4567.836,5162.626,5876.3,5861.512,6198.647,6498.608,6694.171,6648.807,3467.306,6944.684,4877.862,0,1725.184,2211.504,3092.981,3150.738,4204.035,5128.58,2988.792,2753.884,3382.652,3889.337,4142.765,2498.772,3534.158,3561.486,0,791.308,1004.793,1153.675,1417.098,958.591,747.72,2872.72,3444.763,3115.956,2804.834,2506.042,968.534,3410.526,1316.376
562,HOR2829,34.58,48.82,35.1Nx50.0E,Wheat_v10_sg_avg_124721.soil,nw_targets_03,38,277,329,274,282,297,311,292,350,260,320,264,276,278,262,0,96,100,100,106,126,127,131,141,164,137,116,107,131,119,0,44,46,46,49,48,50,55,48,71,54,81,79,64,73,0,9376.600065,10023.9001,9345.033774,12016.64262,13682.90373,13315.46305,14508.74861,15314.14415,13509.13585,13796.62549,13482.23903,16660.2086,14987.72959,16025.7658,0,4978.298105,5427.252255,4750.457492,7119.827887,8885.213741,8317.25611,9524.561836,10514.90231,6411.888712,8590.385286,5455.842363,8762.174779,8589.196098,8726.442521,0,4398.30196,4596.64784,4594.576282,4896.814728,4797.689992,4998.206943,4984.186773,4799.241844,7097.247141,5206.240207,8026.396671,7898.033824,6398.53349,7299.323274,0,2526.55,2605.55,2884.55,3465.98,4031.05,4296.7,4467.03,4785.38,4269.77,4297.6,4349.31,4417.56,4496.49,4279.93,0,1707.79,1738.12,1920.97,2290.78,3066.77,3176.22,3265.32,3721.29,2261.22,2950.44,1957.58,2151.51,2752.09,2198.12,0,818.76,867.43,963.58,1175.2,964.28,1120.48,1201.71,1064.09,2008.55,1347.16,2391.73,2266.05,1744.4,2081.81,0,2017.89,2076.71,2298.2,2781.59,3351.99,3511.1,3667,3917.39,3370.84,3490.85,3567.14,3578.12,3742.22,3477.35,0,1358.36,1398.7,1536.32,1831.62,2567.98,2602.14,2669.17,3061.31,1734.09,2380.11,1529.39,1704.99,2277.25,1736.38,0,659.53,678.01,761.88,949.97,784.01,908.96,997.83,856.08,1636.75,1110.74,2037.75,1873.13,1464.97,1740.97,0,2317.362,2622.521,2901.112,3170.071,3411.605,4043.387,4118.801,4578.153,5023.996,4562.003,4574.196,4708.919,4728.471,4798.557,0,1648.316,1771.825,2020.705,2238.288,2612.577,3093.482,3133.902,3569.411,3168.035,3420.554,2645.172,2710.031,3179.939,2952.673,0,669.046,850.696,880.407,931.783,799.028,949.905,984.899,1008.742,1855.961,1141.449,1929.024,1998.888,1548.532,1845.884
563,FT411,46.31,7.85,46.4Nx7.5E,Wheat_v10_sg_avg_089503.soil,nw_targets_03,116,365,365,365,365,365,347,361,317,342,327,300,309,311,318,106,342,353,332,347,319,291,307,263,285,272,239,253,250,261,0,0,0,18,0,31,42,41,41,45,44,50,45,50,43,0,14563.34502,17230.39028,15404.10162,16330.42812,195.462959,3.938834,0,0,1013.019441,2.030098,0,0,0,0,0,8968.463163,11655.71037,9816.256674,10474.37769,94.77153,0,0,0,3.286359,0,0,0,0,0,0,5594.881857,5574.679909,5587.844945,5856.050435,100.691429,3.938834,0,0,1009.733082,2.030098,0,0,0,0,268.14,1893.478,1925.7135,1840.28,1753.123,2334.3,2097.54,2953.97,2072.74,2748.81,2641.16,2439.52,2450.37,2380.12,2535.21,268.14,1646.31,1727.85,1636.47,1371.13,1911.01,1400.13,2243,1334.59,1746.55,1809.28,1709.92,1711.43,1614.38,1765.1,0,247.168,197.8635,203.81,381.993,423.29,697.41,710.97,738.15,1002.26,831.88,729.6,738.94,765.74,770.11,140.54,1366.0595,1365.228,1311.82,1124.984,1705.68,1436.31,2272.61,1414.51,1911.16,1942.75,1762.48,1798.64,1763.31,1873.27,140.54,1161.84,1239.59,1154.03,827.5,1361.52,851.77,1659.67,789.16,1085.6,1256.83,1184.59,1195.67,1129.62,1243.82,0,204.2195,125.638,157.79,297.484,344.16,584.54,612.94,625.35,825.56,685.92,577.89,602.97,633.69,629.45,254.12,1822.1506,1762.83185,1825.479,2317.10285,2583.634,2750.218,3157.694,2738.176,3686.739,3374.841,2674.934,3037.015,2797.026,3237.271,254.12,1645.245,1587.166,1623.456,2061.246,2219.658,2083.583,2579.54,1986.786,2667.769,2371.788,1698.285,2061.504,1848.901,2227.111,0,176.9056,175.66585,202.023,255.85685,363.976,666.635,578.154,751.39,1018.97,1003.053,976.649,975.511,948.125,1010.16
564,FT414,15.36,44.21,16.1Nx45.0E,Wheat_v10_sg_avg_129953.soil,nw_targets_03,1,266,168,152,169,141,153,144,148,146,136,134,139,141,138,0,182,83,97,79,91,91,91,88,80,84,77,86,81,83,0,61,74,43,81,34,52,41,49,57,42,47,43,50,45,0,9815.926492,9098.108919,5806.633022,8396.169736,4704.577581,5859.256637,5607.285465,5903.909326,5800.675271,2892.970074,2228.294246,4229.270561,5172.15827,5779.5144,0,6992.860181,3415.128326,2168.055454,1576.228026,2285.972568,2462.458648,2290.311212,2137.816654,1402.517004,462.384185,220.85847,1456.509992,1421.702962,2293.246698,0,2823.066311,5682.980593,3638.577568,6819.94171,2418.605013,3396.797989,3316.974253,3766.092672,4398.158267,2430.585889,2007.435776,2772.760569,3750.455308,3486.267702,0,3931.85,2519.38,2138.73,2558.36,2415.01,2818.79,2663.75,2713.06,2646.15,2500.16,2236.2,2522.11,2594.91,2443.9,0,3013.44,1639.55,1630.67,1497.48,1984.89,2021.46,2019.42,1913.97,1776.09,1819.42,1525.55,1893.57,1787.55,1789.43,0,918.41,879.83,508.06,1060.88,430.12,797.33,644.33,799.09,870.06,680.74,710.65,628.54,807.36,654.47,0,3418.39,2123.22,1772.46,2108.41,2074.59,2412.9,2293.13,2304.01,2281.99,2190.63,1977.26,2173.09,2255.02,2085.63,0,2652.23,1441.68,1387.15,1317.84,1753.29,1749.54,1779.37,1676.6,1603.64,1641.7,1385.03,1674.83,1599.35,1584.68,0,766.16,681.54,385.31,790.57,321.3,663.36,513.76,627.41,678.35,548.93,592.23,498.26,655.67,500.95,0,3293.794,2476.366,2288.873,2745.111,2313.478,2700.65,2565.111,2839.67,2700.963,2248.93,2162.977,2711.863,2660.66,2689.75,0,2402.124,1433.396,1627.429,1327.428,1737.463,1896.299,1779.184,1835.019,1512.513,1445.548,1284.635,1821.635,1656.151,1718.535,0,891.67,1042.97,661.444,1417.683,576.015,804.351,785.927,1004.651,1188.45,803.382,878.342,890.228,1004.509,971.215
